,Unnamed: 0,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code,labels
2794,2794,311831.2939998671,HOUSE,2,1,53.3586745187153,-6.238846444965793,2163,2286,66,Unknown,0
2795,2795,321644.4811108366,HOUSE,2,2,53.35456984494315,-6.238975118068276,1725,2025,66,Unknown,0
2796,2796,295517.0034588864,HOUSE,2,1,53.35129241652417,-6.235601839445793,2338,1790,66,Unknown,0
2797,2797,322774.03465075936,HOUSE,2,2,53.35085263082209,-6.236373849275575,2143,2518,66,Unknown,0
2798,2798,281079.2398494844,HOUSE,2,1,53.36467241085012,-6.234801739649932,2208,2848,66,Unknown,0
2799,2799,170379.25118783387,APARTMENTS,1,1,53.36088434434555,-6.225958918090297,1563,2307,66,Unknown,0
2800,2800,332720.2561504855,APARTMENTS,2,2,53.34889612076344,-6.232785278646725,2156,2165,66,Unknown,0
2801,2801,442391.4179630602,APARTMENTS,3,1,53.3602137601324,-6.239236178990829,1447,1998,66,Unknown,0
2802,2802,321172.1950297888,HOUSE,2,1,53.36278033053896,-6.239332493650191,1695,1979,66,Unknown,0
2803,2803,333921.62895214785,HOUSE,2,1,53.34891698294393,-6.230974291812703,2139,2459,66,Unknown,0
2804,2804,489741.468421513,HOUSE,3,1,53.35404584854358,-6.220628483188497,2694,2411,66,Unknown,0
2805,2805,306934.4376439511,HOUSE,2,1,53.348057895162654,-6.233339164678506,1902,3074,66,Unknown,0
2806,2806,351853.8097013135,APARTMENTS,2,2,53.35812558786672,-6.24036161965997,2083,1690,66,Unknown,0
2807,2807,278746.7454500174,HOUSE,2,1,53.35744705265382,-6.232887821244444,2035,2039,66,Unknown,0
2808,2808,143977.17207013545,HOUSE,1,1,53.361065028144125,-6.2256130983122535,1950,1914,66,Unknown,0
2809,2809,156087.76501852844,APARTMENTS,1,1,53.34842443359455,-6.23202361446582,1593,2053,66,Unknown,0
2810,2810,485973.0009484923,HOUSE,3,1,53.36199949883486,-6.230428273310566,2167,1874,66,Unknown,0
2811,2811,139598.15533960116,HOUSE,1,2,53.34805265803295,-6.2288742308273495,1474,3006,66,Unknown,0
2812,2812,592308.4553298908,APARTMENTS,4,1,53.35189271218133,-6.225084006379386,1811,3474,66,Unknown,0
2813,2813,277247.8332124528,APARTMENTS,2,3,53.355484265552775,-6.238980882890708,1913,2237,66,Unknown,0
2814,2814,280105.54631964484,HOUSE,2,2,53.34742987605107,-6.221850296071574,1540,2369,66,Unknown,0
2815,2815,443441.81859019655,HOUSE,3,3,53.36116541120252,-6.23436917966537,2107,2796,66,Unknown,0
2816,2816,529084.8015111396,APARTMENTS,3,2,53.36223533830046,-6.225240400296728,1580,2134,66,Unknown,0
2817,2817,329077.9368402146,HOUSE,2,1,53.35602336199268,-6.230117205099823,2145,2444,66,Unknown,0
2818,2818,678604.0824284017,HOUSE,4,1,53.35605824316357,-6.240465327361266,2157,2447,66,Unknown,0
2819,2819,317566.58649267664,HOUSE,2,2,53.3599273188233,-6.224544982713376,2423,2134,66,Unknown,0
2820,2820,227726.9013189122,HOUSE,2,2,53.375519803723535,-6.292689849987162,3235,6642,67,D7,0
2821,2821,239562.99632436896,HOUSE,2,1,53.3753193290904,-6.29206158229256,2979,5550,67,D7,0
2822,2822,397768.8124280484,HOUSE,3,1,53.37508201747281,-6.296602103846015,2474,5524,67,D7,0
2823,2823,367618.1302731193,HOUSE,3,1,53.37615009506442,-6.296638449796103,2873,6281,67,D7,0
2824,2824,217412.5573508037,HOUSE,2,1,53.389966210507644,-6.2815098399531335,2833,5993,67,D7,0
2825,2825,340104.9168336047,HOUSE,3,2,53.381208443026,-6.282969031844401,2897,5330,67,D7,0
2826,2826,122670.64682227372,APARTMENTS,1,2,53.37934577491726,-6.284318959583564,3067,4975,67,D7,0
2827,2827,392142.4133905346,HOUSE,3,2,53.38526068930109,-6.283715582650413,2954,6675,67,D7,0
2828,2828,114451.1491471338,HOUSE,1,1,53.37888969758191,-6.281565938298348,3201,4961,67,D7,0
2829,2829,125911.394552507,HOUSE,1,1,53.38359613698549,-6.281451890496995,2627,5072,67,D7,0
2830,2830,104548.4010519154,APARTMENTS,1,1,53.38901244976724,-6.281716678455759,2903,6407,67,D7,0
2831,2831,348610.9291920541,HOUSE,3,2,53.38812908799626,-6.281043650294459,2619,6810,67,D7,0
2832,2832,389979.6572124411,HOUSE,3,1,53.38669415023551,-6.281836850962492,3005,6023,67,D7,0
2833,2833,225787.4913595832,APARTMENTS,2,1,53.389972603324594,-6.281052504814449,2870,5225,67,D7,0
2834,2834,235834.44790490487,APARTMENTS,2,1,53.383006504395865,-6.2998478172496295,2666,7138,67,D7,0
2835,2835,113605.44885325855,HOUSE,1,1,53.37491134035541,-6.2895086253139,2987,6076,67,D7,0
2836,2836,308364.7757446662,HOUSE,3,2,53.37793172251406,-6.295484105429945,3299,5431,67,D7,0
2837,2837,226118.7254321885,HOUSE,2,1,53.37695404390661,-6.285425014813865,2595,5351,67,D7,0
2838,2838,246528.51701605725,HOUSE,2,1,53.3861253108386,-6.297898371753036,2638,6093,67,D7,0
2839,2839,225824.79132571752,HOUSE,2,1,53.38828330520762,-6.296755548820163,3028,5864,67,D7,0
2840,2840,128605.34487651216,HOUSE,1,3,53.38510926908087,-6.298229644158076,2797,6243,67,D7,0
2841,2841,223363.95472763185,APARTMENTS,2,1,53.38043540575882,-6.282888620008909,2710,5758,67,D7,0
2842,2842,645303.1753416162,HOUSE,5,1,53.39493668202891,-6.292804366657276,3023,5735,67,D7,0
2843,2843,386273.36786764057,HOUSE,3,1,53.382109543706456,-6.302808467218397,2762,5595,67,D7,0
2844,2844,210171.9907050089,HOUSE,2,3,53.38736855504133,-6.293349492702167,2743,5265,67,D7,0
2845,2845,395885.8854679185,HOUSE,3,2,53.38383297832716,-6.301728376911007,3363,5709,67,D7,0
2846,2846,202819.7836247054,HOUSE,2,1,53.38090827467785,-6.295197012486411,2808,5754,67,D7,0
2847,2847,393743.7839625808,HOUSE,3,1,53.38237082431621,-6.301772452957849,2752,5444,67,D7,0
2848,2848,223793.58699774547,APARTMENTS,2,1,53.38531992413315,-6.282662196251998,3407,5650,67,D7,0
2849,2849,217946.46243101484,HOUSE,2,1,53.39093104347384,-6.284123027800688,3127,5626,67,D7,0
2850,2850,372961.28217694536,APARTMENTS,3,2,53.39084588716261,-6.287100709812986,2619,7276,67,D7,0
2851,2851,253324.37558269931,HOUSE,2,1,53.38426619598851,-6.299482213129339,2758,6059,67,D7,0
2852,2852,109798.45660175174,HOUSE,1,1,53.39519333556788,-6.286900394452173,3093,4684,67,D7,0
2853,2853,118906.98782911772,HOUSE,1,1,53.37667602169634,-6.287510103244602,2827,4743,67,D7,0
2854,2854,249695.0416332984,HOUSE,2,1,53.39510399847266,-6.300095239725617,2775,5299,67,D7,0
2855,2855,112182.44311197924,HOUSE,1,1,53.38994807547324,-6.293133191740007,3241,6576,67,D7,0
2856,2856,255780.25123806903,HOUSE,2,1,53.38714457137216,-6.285642789420585,2971,4844,67,D7,0
2857,2857,364158.3382750861,HOUSE,3,1,53.37650447283335,-6.288726813703195,2723,5775,67,D7,0
2858,2858,348881.76070959785,HOUSE,3,1,53.39135661728436,-6.297239679511504,2964,7407,67,D7,0
2859,2859,220364.8735444,HOUSE,2,1,53.39305800129881,-6.286917735557276,3031,5229,67,D7,0
2860,2860,114665.70042625794,HOUSE,1,2,53.39444575401675,-6.289588419242312,2785,7082,67,D7,0
2861,2861,355684.1111653481,APARTMENTS,3,1,53.39250548607519,-6.287233635207081,3030,5511,67,D7,0
2862,2862,210832.92942492757,HOUSE,2,1,53.37999348670466,-6.293629974914323,3045,5031,67,D7,0
2863,2863,257914.07500565943,HOUSE,2,2,53.37956775317745,-6.300830419230852,2991,4456,67,D7,0
2864,2864,209249.88093657533,HOUSE,2,1,53.37634312533287,-6.295733024020502,2833,6466,67,D7,0
2865,2865,376824.8279456163,APARTMENTS,3,1,53.37537836078559,-6.292542874128073,2487,5534,67,D7,0
2866,2866,235664.16199069595,HOUSE,2,2,53.38672272677219,-6.283876231071175,2887,6206,67,D7,0
2867,2867,248085.64192412916,HOUSE,2,1,53.38520552208813,-6.300758077773548,3097,5473,67,D7,0
2868,2868,244538.2028746788,APARTMENTS,2,2,53.37934274236985,-6.287800252795891,2330,6395,67,D7,0
2869,2869,352302.1226899621,HOUSE,3,1,53.39156650886123,-6.28020614450852,2621,6110,67,D7,0
2870,2870,229288.21409294545,HOUSE,2,1,53.37731682193964,-6.293840334577619,2959,6365,67,D7,0
2871,2871,244161.76593156,HOUSE,2,1,53.37496159187953,-6.286042799968454,2654,5994,67,D7,0
2872,2872,209933.66408115023,HOUSE,2,3,53.39226114787749,-6.282602282358146,2424,5822,67,D7,0
2873,2873,204273.9154212716,HOUSE,2,2,53.39288275600844,-6.285299038822744,2808,5635,67,D7,0
2874,2874,492411.0811491283,HOUSE,4,1,53.39236320731376,-6.285884638777263,2759,5304,67,D7,0
2875,2875,339280.93791656,HOUSE,3,2,53.39267059097349,-6.292641176761215,2873,5922,67,D7,0
2876,2876,213709.5576819649,HOUSE,2,1,53.3926535744712,-6.296763631174333,2885,6321,67,D7,0
2877,2877,355703.0782185288,HOUSE,3,1,53.39418482481484,-6.299169190342769,2751,6948,67,D7,0
2878,2878,201647.8639597353,APARTMENTS,2,1,53.39392661552189,-6.292637951750648,2713,6146,67,D7,0
2879,2879,248666.35908350645,HOUSE,2,2,53.394586123025,-6.29243443466455,2635,4960,67,D7,0
2880,2880,335536.3333859866,APARTMENTS,3,1,53.39266615729786,-6.290688203284391,2757,4967,67,D7,0
2881,2881,316683.9377226104,HOUSE,2,1,53.328409271566926,-6.306265591289392,1897,2891,68,D8,0
2882,2882,380665.6282978513,APARTMENTS,3,1,53.31819059053634,-6.31070969199883,2108,3583,68,D8,0
2883,2883,294869.9773175255,HOUSE,2,1,53.32315828664198,-6.309043136938999,1893,3309,68,D8,0
2884,2884,462333.62627792417,HOUSE,3,1,53.32636477780595,-6.309404163872206,1814,2437,68,D8,0
2885,2885,131890.04499527146,HOUSE,1,1,53.31597589866618,-6.300120928441117,2488,2696,68,D8,0
2886,2886,473299.0868017068,HOUSE,3,1,53.315028705630446,-6.292471573513796,2168,3430,68,D8,0
2887,2887,421681.2502796325,HOUSE,3,1,53.316184588193366,-6.291118883138103,2465,3511,68,D8,0
2888,2888,398454.9588378736,HOUSE,3,1,53.319948588901006,-6.291503212522176,2322,3411,68,D8,0
2889,2889,399976.01414815045,HOUSE,3,1,53.31588162861747,-6.290189929316879,2708,2624,68,D8,0
2890,2890,250621.39114441592,HOUSE,2,3,53.321203076497504,-6.291757097182819,2675,2758,68,D8,0
2891,2891,481339.9365042382,HOUSE,3,1,53.31971494334974,-6.289542556428431,2672,3145,68,D8,0
2892,2892,385595.98031042254,HOUSE,3,2,53.32138661139283,-6.2901369696054505,2999,2828,68,D8,0
2893,2893,161154.8066540271,HOUSE,1,1,53.32349342195144,-6.290814862276472,2146,2748,68,D8,0
2894,2894,129218.28959978669,HOUSE,1,1,53.31507393243528,-6.292990845865012,2533,2054,68,D8,0
2895,2895,432644.57114111446,HOUSE,3,1,53.317526891170125,-6.303976929577206,2222,3177,68,D8,0
2896,2896,415000.8397255992,HOUSE,3,1,53.310109651021385,-6.3055408328598,2447,2861,68,D8,0
2897,2897,481736.3992678826,HOUSE,3,1,53.32268894706105,-6.310753791071346,3187,3122,68,D8,0
2898,2898,658846.3761649803,HOUSE,4,1,53.31406841824392,-6.305115587713456,2162,2540,68,D8,0
2899,2899,407180.6362011128,HOUSE,3,1,53.30749214691382,-6.305216752777963,2188,4041,68,D8,0
2900,2900,280716.50428034505,HOUSE,2,1,53.315359609705055,-6.306330682222,2555,3137,68,D8,0
2901,2901,405110.600355275,HOUSE,3,2,53.310058454964526,-6.301990553227265,1758,3218,68,D8,0
2902,2902,479868.4326241161,HOUSE,3,1,53.32966765785272,-6.301461477114991,2228,3457,68,D8,0
2903,2903,307822.49833393993,HOUSE,2,3,53.31009903766748,-6.306051842433014,2404,3221,68,D8,0
2904,2904,431995.31127543503,HOUSE,3,2,53.31111760024002,-6.304518645486982,2426,2999,68,D8,0
2905,2905,534476.6156590688,HOUSE,4,2,53.31771415942175,-6.304428524941944,2060,2746,68,D8,0
2906,2906,584807.8650386301,HOUSE,4,1,53.33096711338267,-6.301310505008436,2462,3397,68,D8,0
2907,2907,528823.9860329311,HOUSE,4,1,53.32816220863884,-6.302514004778657,1840,3918,68,D8,0
2908,2908,375938.22764775326,HOUSE,3,2,53.32122694785797,-6.300824107737276,2701,4280,68,D8,0
2909,2909,400887.17823939945,HOUSE,3,1,53.31107885666508,-6.308629659105831,2327,3377,68,D8,0
2910,2910,318412.9370661122,HOUSE,2,1,53.32643748894601,-6.2889949510804986,2024,3235,68,D8,0
2911,2911,317348.304410391,HOUSE,2,1,53.31449320596999,-6.304915016122174,3266,3315,68,D8,0
2912,2912,449804.9540013386,HOUSE,3,1,53.31907065246757,-6.298463593645452,2496,2874,68,D8,0
2913,2913,148209.1860679642,HOUSE,1,1,53.313003832470734,-6.305991226461784,2308,2302,68,D8,0
2914,2914,277271.0159323167,HOUSE,2,2,53.32346296703074,-6.291324085623459,1878,2612,68,D8,0
2915,2915,287224.1877180801,HOUSE,2,2,53.31475201980885,-6.2962093576009455,2850,3765,68,D8,0
2916,2916,433813.3110846233,HOUSE,3,1,53.32636063178087,-6.3015666426970105,2129,3229,68,D8,0
2917,2917,280268.73642603616,HOUSE,2,1,53.31502157498274,-6.308258233597606,1833,3505,68,D8,0
2918,2918,140053.26752048213,HOUSE,1,1,53.31440295442793,-6.291897636282759,1675,4319,68,D8,0
2919,2919,290581.1257956078,HOUSE,2,1,53.32828113067084,-6.298439357626522,2552,3502,68,D8,0
2920,2920,444109.5921117292,HOUSE,3,1,53.32335480949551,-6.292915805814852,2275,2773,68,D8,0
2921,2921,604289.8825980709,HOUSE,4,1,53.30946502017332,-6.29860327352957,2408,2795,68,D8,0
2922,2922,252009.038695176,HOUSE,2,1,53.31939972027052,-6.305367313104897,2378,3218,68,D8,0
2923,2923,565636.8409010407,HOUSE,4,1,53.32066287339423,-6.30739306250897,1990,2836,68,D8,0
2924,2924,268198.76098486374,HOUSE,2,1,53.32377804509428,-6.293276733870202,2610,3847,68,D8,0
2925,2925,296818.10187518736,HOUSE,2,1,53.32660631362632,-6.288923942626215,1948,3720,68,D8,0
2926,2926,147792.2768239426,HOUSE,1,1,53.31140581874179,-6.289888968117087,2269,3206,68,D8,0
2927,2927,316554.07189467,HOUSE,2,2,53.32813070630554,-6.291900779753734,2077,2723,68,D8,0
2928,2928,820513.656948675,APARTMENTS,5,1,53.31116089966766,-6.307876604998974,2101,2770,68,D8,0
2929,2929,520717.7337551122,HOUSE,4,1,53.32218165635253,-6.294615001707582,2366,3148,68,D8,0
2930,2930,261734.1283176214,HOUSE,2,1,53.329738526769816,-6.3047399928283765,2060,4778,68,D8,0
2931,2931,165445.722756728,HOUSE,1,1,53.32462026678984,-6.304117416878176,2843,4003,68,D8,0
2932,2932,127802.02949812256,HOUSE,1,2,53.325785005493366,-6.303457968126627,2136,2229,68,D8,0
2933,2933,272885.66446835094,HOUSE,2,1,53.32768134946896,-6.298490898547271,2405,3167,68,D8,0
2934,2934,282816.1781848211,HOUSE,2,1,53.31075891843165,-6.296457396829324,2039,3261,68,D8,0
2935,2935,136243.58111033982,HOUSE,1,2,53.32408084574903,-6.299757230351758,1962,2844,68,D8,0
2936,2936,159900.6728044968,HOUSE,1,1,53.31561809407304,-6.308537717553263,2321,2415,68,D8,0
2937,2937,436845.8254523735,HOUSE,3,1,53.31507354667415,-6.296601450475297,2366,2852,68,D8,0
2938,2938,292450.202147225,HOUSE,2,1,53.31044857830562,-6.293913232833107,2368,2778,68,D8,0
2939,2939,527214.9288091072,HOUSE,4,2,53.322380912415575,-6.310945440065712,2509,2919,68,D8,0
2940,2940,597862.7179807967,APARTMENTS,4,1,53.3147010729232,-6.2972749400509285,2239,3059,68,D8,0
2941,2941,319593.2757203464,HOUSE,2,1,53.3099878585917,-6.301506582754526,2339,2676,68,D8,0
2942,2942,407333.29420765786,HOUSE,3,1,53.313744024938615,-6.293999187003963,2777,2312,68,D8,0
2943,2943,133242.9713051089,HOUSE,1,1,53.31912341877872,-6.294662614119471,2174,2391,68,D8,0
2944,2944,437715.73272850376,HOUSE,3,1,53.32044788531854,-6.293902001986386,2209,2622,68,D8,0
2945,2945,472209.09387459606,HOUSE,3,1,53.31890032833232,-6.299303468294515,2773,3372,68,D8,0
2946,2946,468374.1148584988,HOUSE,3,1,53.30937636492707,-6.2975129942846,2299,2696,68,D8,0
2947,2947,379861.5886374405,HOUSE,3,1,53.3312263252624,-6.299196517544503,2830,2057,68,D8,0
2948,2948,489720.9939576532,HOUSE,3,2,53.31657506145921,-6.304013120443989,2164,2880,68,D8,0
2949,2949,268663.9331645111,HOUSE,2,1,53.32412407981688,-6.289500820457845,2341,3911,68,D8,0
2950,2950,606945.6565963377,HOUSE,4,1,53.32776376146549,-6.296984315717025,2215,3566,68,D8,0
2951,2951,621976.4470301016,HOUSE,4,1,53.312161132406665,-6.301516755704096,2002,4175,68,D8,0
2952,2952,157515.3458003546,HOUSE,1,1,53.31628131269544,-6.305552769318294,2566,3652,68,D8,0
2953,2953,439612.0208942463,HOUSE,3,2,53.31698076909756,-6.296531198295724,2507,3128,68,D8,0
2954,2954,264271.28244437545,HOUSE,2,1,53.31786647333533,-6.3013329732166055,2890,3770,68,D8,0
2955,2955,454564.42169438687,HOUSE,3,1,53.31921239615809,-6.299270860471607,2257,3851,68,D8,0
2956,2956,439326.1882240874,HOUSE,3,1,53.31151601965902,-6.294714810395982,2378,3774,68,D8,0
2957,2957,207316.1844430037,HOUSE,2,2,53.341831966394935,-6.385663822725471,2893,7705,69,D7,0
2958,2958,217680.5448105956,HOUSE,2,1,53.3271437825877,-6.384273138766865,3389,6956,69,D7,0
2959,2959,393438.266468165,APARTMENTS,4,1,53.32515085411082,-6.379363548503455,3539,7769,69,D7,0
2960,2960,190247.19211377556,HOUSE,2,1,53.33368789186743,-6.383525900853007,3150,7363,69,D7,0
2961,2961,101372.84270089728,HOUSE,1,1,53.33848167123288,-6.382175188341397,3255,7418,69,D7,0
2962,2962,195557.7667116396,HOUSE,2,1,53.32916190048898,-6.383362456539585,3405,6319,69,D7,0
2963,2963,217817.76681677092,HOUSE,2,1,53.33617856404735,-6.385008531723364,3436,6798,69,D7,0
2964,2964,115791.15778960777,APARTMENTS,1,1,53.33436892270975,-6.381570818688481,2927,7135,69,D7,0
2965,2965,204020.43517807507,APARTMENTS,2,1,53.33320523290763,-6.379166940279349,3201,7165,69,D7,0
2966,2966,339829.5712102499,HOUSE,3,2,53.33961792980465,-6.368784535501367,3453,7142,69,D7,0
2967,2967,201692.3229382317,HOUSE,2,2,53.3427390189097,-6.373659817333984,4316,6809,69,D7,0
2968,2968,222687.8887421845,HOUSE,2,1,53.3331490439336,-6.384066992866667,3839,8002,69,D7,0
2969,2969,212139.13806464573,HOUSE,2,1,53.331536918407416,-6.37861723872863,3375,7743,69,D7,0
2970,2970,325807.0983011041,APARTMENTS,3,1,53.32152747553983,-6.372259509747321,2861,6927,69,D7,0
2971,2971,285301.4277612976,HOUSE,3,1,53.338923723251526,-6.37365273236183,3180,6446,69,D7,0
2972,2972,207881.939890895,APARTMENTS,2,1,53.339530832670754,-6.364319888312398,3797,6663,69,D7,0
2973,2973,233766.88233697764,APARTMENTS,2,2,53.34115534121858,-6.381574313461626,3174,6857,69,D7,0
2974,2974,99159.37261881924,HOUSE,1,2,53.32860009750293,-6.376977006101723,3633,6339,69,D7,0
2975,2975,116579.60608634586,APARTMENTS,1,1,53.32460525549963,-6.373891317814018,2928,7119,69,D7,0
2976,2976,306100.85246155853,HOUSE,3,1,53.32889710222175,-6.371121369710711,3411,7333,69,D7,0
2977,2977,112961.05262978988,HOUSE,1,2,53.327660282100325,-6.37497987293001,3417,7635,69,D7,0
2978,2978,199025.01336207156,HOUSE,2,1,53.32819931997499,-6.370236382386518,4010,6381,69,D7,0
2979,2979,195607.56294267628,APARTMENTS,2,1,53.34162976972327,-6.367740892096396,3856,7293,69,D7,0
2980,2980,197835.09953595905,HOUSE,2,1,53.3321896302172,-6.3741396831700445,3379,7519,69,D7,0
2981,2981,238680.89225725515,APARTMENTS,2,1,53.34062150783711,-6.370134905943702,3711,6669,69,D7,0
2982,2982,366053.7844844216,APARTMENTS,3,1,53.33165720851611,-6.383235322328219,3203,7181,69,D7,0
2983,2983,204745.56606746005,APARTMENTS,2,1,53.319219734928765,-6.373821838370626,3206,6727,69,D7,0
2984,2984,351818.2900663623,APARTMENTS,3,1,53.33273870097042,-6.386365150257119,3339,7844,69,D7,0
2985,2985,222274.9047874669,HOUSE,2,1,53.34376354829166,-6.371627467503823,4117,7250,69,D7,0
2986,2986,342933.2006259825,APARTMENTS,3,1,53.34474387969455,-6.378966024027379,3427,7157,69,D7,0
2987,2987,313765.8950984258,HOUSE,3,2,53.32717366579882,-6.381192877381304,3148,7128,69,D7,0
2988,2988,221334.2043777146,APARTMENTS,2,1,53.32566721274281,-6.3814871828880255,2933,7159,69,D7,0
2989,2989,541273.4534439091,HOUSE,3,1,53.341214053965565,-6.357594710629206,2603,5393,70,D7,0
2990,2990,191326.7604093643,HOUSE,1,1,53.35161359757196,-6.34320992183743,2258,6211,70,D7,0
2991,2991,164586.43722849345,HOUSE,1,2,53.34926392407455,-6.354041334039664,2867,6085,70,D7,0
2992,2992,362803.9491567282,APARTMENTS,2,1,53.35080680369407,-6.352151079512134,3261,6107,70,D7,0
2993,2993,366662.77790788095,HOUSE,2,1,53.33298352973635,-6.349456638251894,2845,6048,70,D7,0
2994,2994,361277.0861592721,HOUSE,2,1,53.3325520946246,-6.350322941167351,2541,5360,70,D7,0
2995,2995,398220.2180109831,APARTMENTS,2,2,53.35844514069483,-6.347080246464477,2209,5593,70,D7,0
2996,2996,208468.98478400952,HOUSE,1,1,53.355206320519095,-6.350424339025199,2619,5699,70,D7,0
2997,2997,188263.63026947252,HOUSE,1,3,53.35038605525703,-6.35364348569617,2561,5311,70,D7,0
2998,2998,372354.6093763754,HOUSE,2,1,53.33488269888955,-6.343924431723609,2709,5303,70,D7,0
2999,2999,326091.07303586166,HOUSE,2,1,53.33509432957992,-6.348466166006379,2211,5230,70,D7,0
3000,3000,174763.67926696612,HOUSE,1,1,53.36170484789541,-6.348457035905902,3146,5115,70,D7,0
3001,3001,364887.0426950712,HOUSE,2,1,53.34023197541872,-6.360703289346646,3110,6004,70,D7,0
3002,3002,349929.9291284949,APARTMENTS,2,2,53.36128992326871,-6.346783104982475,2481,5678,70,D7,0
3003,3003,200576.40661991175,HOUSE,1,1,53.34155911592345,-6.341425821463215,2636,6124,70,D7,0
3004,3004,326054.8605115536,APARTMENTS,2,1,53.341845741719965,-6.3399417627455605,1628,5792,70,D7,0
3005,3005,342297.6773216695,APARTMENTS,2,1,53.34372836959791,-6.36116867318514,2563,5996,70,D7,0
3006,3006,352006.30171599315,HOUSE,2,1,53.35683166915983,-6.354745496755376,2654,6197,70,D7,0
3007,3007,202115.4409568088,HOUSE,1,1,53.33220604719344,-6.351808971669604,2340,5605,70,D7,0
3008,3008,202570.77913116576,APARTMENTS,1,1,53.355324298562,-6.340299064928936,2326,6295,70,D7,0
3009,3009,187903.7341460455,HOUSE,1,2,53.356338096981496,-6.3457603895048695,2564,5762,70,D7,0
3010,3010,206747.57145869167,HOUSE,1,1,53.35073906978061,-6.3600606394941295,1869,6183,70,D7,0
3011,3011,326764.8898110038,APARTMENTS,2,1,53.34365497678116,-6.343118890232456,2655,5479,70,D7,0
3012,3012,159825.50232425818,HOUSE,1,1,53.34298161054252,-6.357250805049239,2807,5823,70,D7,0
3013,3013,174922.77808146022,HOUSE,1,1,53.33993084816169,-6.339887594368987,2826,5993,70,D7,0
3014,3014,337123.8854914197,HOUSE,2,2,53.353170987058206,-6.347458842101365,2954,5011,70,D7,0
3015,3015,167273.55968779695,HOUSE,1,1,53.33060662356352,-6.3512752364416825,2294,5564,70,D7,0
3016,3016,185714.26394652747,HOUSE,1,1,53.350683832749176,-6.348809671339284,2553,5606,70,D7,0
3017,3017,594716.8160635747,HOUSE,3,1,53.3462199786606,-6.341865149737775,2821,5646,70,D7,0
3018,3018,336768.85517148545,HOUSE,1,1,53.315701095397465,-6.217333675649057,1622,2244,71,D8,0
3019,3019,987901.09904982,HOUSE,3,2,53.33171878084266,-6.2181688011050005,2120,3200,71,D8,0
3020,3020,264567.763200005,HOUSE,1,1,53.33403279465363,-6.22220529282969,1632,2479,71,D8,0
3021,3021,303336.8304882301,APARTMENTS,1,3,53.32233103911548,-6.215400444449957,1849,3092,71,D8,0
3022,3022,770522.0616950926,HOUSE,3,2,53.3269071956433,-6.220693322699245,1657,2061,71,D8,0
3023,3023,975808.0279881668,APARTMENTS,3,2,53.33084271857114,-6.217561806356371,1617,2687,71,D8,0
3024,3024,793752.8109556359,HOUSE,3,2,53.3178245538196,-6.21601077912887,1554,2379,71,D8,0
3025,3025,335511.4157938575,HOUSE,1,2,53.31994341930956,-6.218524981064585,2173,2576,71,D8,0
3026,3026,585763.5482662237,APARTMENTS,2,2,53.32053285845917,-6.217853966706054,1907,2495,71,D8,0
3027,3027,536455.0553814797,APARTMENTS,2,1,53.32708971650917,-6.216203994066337,1459,2868,71,D8,0
3028,3028,1112513.4748465428,HOUSE,4,1,53.32534114629655,-6.218468753155637,1621,2312,71,D8,0
3029,3029,544748.0157372098,HOUSE,2,1,53.32103312691508,-6.216034771996345,1624,2571,71,D8,0
3030,3030,1266011.6968470514,HOUSE,4,1,53.31938139991127,-6.204812493472095,1982,2266,71,D8,0
3031,3031,620055.784537598,HOUSE,2,1,53.314123312437815,-6.212536531996465,2171,2469,71,D8,0
3032,3032,1012918.2228640524,HOUSE,3,1,53.31854561016018,-6.210840263276379,1303,2201,71,D8,0
3033,3033,540257.6746193506,HOUSE,2,1,53.316783625965016,-6.211689005704613,1506,1864,71,D8,0
3034,3034,1270186.606188829,HOUSE,4,1,53.31785861056096,-6.203205638326196,2074,2047,71,D8,0
3035,3035,930862.173751458,HOUSE,3,1,53.31610551852181,-6.210125926620556,2110,2172,71,D8,0
3036,3036,792379.8570505688,HOUSE,3,1,53.31620966390103,-6.21295380362404,1012,3192,71,D8,0
3037,3037,915536.7575682905,HOUSE,3,2,53.32043634408998,-6.207727057991169,2193,2110,71,D8,0
3038,3038,673629.0653850678,APARTMENTS,2,2,53.33360838492824,-6.222413886962595,1834,1880,71,D8,0
3039,3039,842656.4403618872,HOUSE,3,1,53.33898399356092,-6.220093051866411,1795,2353,71,D8,0
3040,3040,277180.60335597367,HOUSE,1,1,53.33004913154261,-6.206846788777645,1897,2028,71,D8,0
3041,3041,856548.1300992621,HOUSE,3,1,53.33124373869765,-6.202572403981899,2272,2368,71,D8,0
3042,3042,332870.9825227917,HOUSE,1,1,53.316689042006686,-6.211259017882281,1537,2834,71,D8,0
3043,3043,1592785.4869482387,HOUSE,5,1,53.329940866002936,-6.207325060144304,1895,2545,71,D8,0
3044,3044,812436.3905510833,APARTMENTS,3,3,53.32738124749176,-6.213843377068937,1943,2387,71,D8,0
3045,3045,562184.0240244335,HOUSE,2,2,53.33486198228574,-6.2197208146622565,2202,2383,71,D8,0
3046,3046,987799.7844124114,HOUSE,3,1,53.33290964885276,-6.214819703917231,2156,3030,71,D8,0
3047,3047,850129.6833212441,HOUSE,3,1,53.32551021241768,-6.219638394713547,1505,2356,71,D8,0
3048,3048,1270088.187482722,HOUSE,4,1,53.33780271422712,-6.208356704655227,1845,2068,71,D8,0
